GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000242855.2,6.072419648,0.076356691,0.242073341,0.315427922,0.752436769,NA
ENSG00000242858.1,16.37476964,-0.35177744,0.335469173,-1.048613309,0.294356128,NA
ENSG00000242860.2,9.677912271,0.279456879,0.28448469,0.982326602,0.325938973,NA
ENSG00000242863.2,7.956024791,0.226796435,0.264883827,0.856210957,0.391881103,NA
ENSG00000242866.5,10.34123851,0.223250149,0.286788321,0.778449233,0.436304224,NA
ENSG00000242871.2,10.76945181,-0.161934635,0.295026621,-0.548881434,0.58308682,NA
ENSG00000242875.2,1.54389473,-0.094109609,0.123493333,-0.762062264,0.446022844,NA
ENSG00000242876.2,10.64340837,0.276800181,0.295240512,0.937541326,0.348480176,NA
ENSG00000242889.2,14.13472776,0.187088492,0.290251756,0.644573163,0.519203831,NA
ENSG00000242893.2,2.698825663,0.061617716,0.171650054,0.358972892,0.719615369,NA
ENSG00000242908.2,0.679601323,0.044184277,0.119208833,0.370646002,0.710901214,NA
ENSG00000242912.2,1.404970991,0.04717922,0.123117968,0.383203368,0.701568981,NA
ENSG00000242941.1,0.702485495,0.044339419,0.119414814,0.371305847,0.710409743,NA
ENSG00000242948.1,5.200078946,-0.066244513,0.221596604,-0.298941916,0.764984364,NA
ENSG00000242962.2,3.605582871,-0.034326436,0.196309975,-0.17485834,0.861190945,NA
ENSG00000242971.2,10.15994122,0.106485772,0.288581292,0.368997488,0.712129597,NA
ENSG00000242976.2,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000242978.1,1.359202646,0.047085043,0.122997145,0.382814111,0.701857598,NA
ENSG00000242985.2,3.316383555,0.017857762,0.186756707,0.095620457,0.923822017,NA
ENSG00000242990.2,2.362329544,0.017872958,0.163354273,0.10941225,0.912875518,NA
ENSG00000242992.2,11.26436105,-0.021808421,0.301633867,-0.07230097,0.942362393,NA
ENSG00000242999.2,8.307357787,-0.000889693,0.271788818,-0.00327347,0.997388153,NA
ENSG00000243000.1,8.279640615,-0.05424735,0.266294466,-0.203711895,0.838578646,NA
ENSG00000243004.1,6.118187993,0.074926007,0.238870217,0.313668268,0.753773004,NA
ENSG00000243005.2,16.57537582,0.350609424,0.330331528,1.061386498,0.28851429,NA
ENSG00000243011.2,0.96880064,-0.040829879,0.121558662,-0.335886218,0.73695667,NA
ENSG00000243024.2,2.234938139,-0.085047472,0.160459629,-0.530024111,0.596095214,NA
ENSG00000243035.2,4.905956381,0.145785938,0.207338353,0.703130586,0.481974372,NA
ENSG00000243039.2,0.988380269,0.002871052,0.121646551,0.023601593,0.981170402,NA
ENSG00000243049.2,15.79288597,0.126057444,0.334658917,0.376674391,0.706415596,NA
ENSG00000243051.2,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000243058.1,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000243066.2,1.54389473,-0.094109609,0.123493333,-0.762062264,0.446022844,NA
ENSG00000243075.2,1.605938161,-0.035801927,0.127199537,-0.281462711,0.778355525,NA
ENSG00000243094.1,7.281346716,0.022952386,0.251112218,0.091402904,0.927172455,NA
ENSG00000243095.1,12.47650241,0.117301441,0.311136492,0.377009588,0.70616648,NA
ENSG00000243099.1,13.78188942,-0.073684838,0.316279482,-0.232973818,0.815781737,NA
ENSG00000243103.2,3.362151899,0.019808722,0.190322732,0.104079644,0.917106145,NA
ENSG00000243115.2,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000243116.1,4.768651347,0.142681904,0.205391108,0.69468394,0.487253395,NA
ENSG00000243125.2,0.679601323,0.044184277,0.119208833,0.370646002,0.710901214,NA
ENSG00000243130.3,13.59083588,-0.075902966,0.309694591,-0.245089737,0.806386949,NA
ENSG00000243144.2,1.404970991,0.04717922,0.123117968,0.383203368,0.701568981,NA
ENSG00000243150.1,1.404970991,0.04717922,0.123117968,0.383203368,0.701568981,NA
ENSG00000243164.1,1.671286135,-0.0055133,0.128776594,-0.042812907,0.965850675,NA
ENSG00000243173.2,1.54389473,-0.094109609,0.123493333,-0.762062264,0.446022844,NA
ENSG00000243176.1,10.58475973,-0.041245299,0.295413466,-0.139618885,0.888961119,NA
ENSG00000243179.1,0.691043409,0.044262682,0.119312979,0.370979603,0.710652724,NA
ENSG00000243187.1,1.404970991,0.04717922,0.123117968,0.383203368,0.701568981,NA
ENSG00000243197.3,2.107456486,0.055927058,0.13354955,0.418773843,0.675381423,NA
ENSG00000243224.1,16.59844049,-0.048220651,0.336634457,-0.14324336,0.886097987,NA
ENSG00000243225.2,0.96880064,-0.040829879,0.121558662,-0.335886218,0.73695667,NA
ENSG00000243227.2,1.277579586,-0.053842952,0.122836766,-0.438329286,0.661147599,NA
ENSG00000243232.3,15.83051677,0.098617981,0.331696004,0.297314348,0.766226528,NA
ENSG00000243234.1,0.691043409,0.044262682,0.119312979,0.370979603,0.710652724,NA
ENSG00000243236.2,0.617557892,-0.08576745,0.118606217,-0.723127772,0.469601389,NA
ENSG00000243243.1,2.424372975,0.081828011,0.159683118,0.512439959,0.608343131,NA
ENSG00000243251.4,7.408738122,0.114812991,0.258277233,0.444533921,0.65665661,NA
ENSG00000243254.2,1.011264441,0.00374364,0.12175153,0.030748197,0.975470354,NA
ENSG00000243265.1,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000243267.2,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000243280.2,18.50967256,0.3208403,0.344442074,0.931478248,0.351606231,NA
ENSG00000243297.2,16.42510024,0.269294834,0.333442082,0.80762102,0.419308782,NA
ENSG00000243304.3,1.699003307,0.047712489,0.123799616,0.385400942,0.699940384,NA
ENSG00000243314.1,8.919992431,0.09269607,0.239698718,0.386719088,0.698964183,NA
ENSG00000243316.2,7.978999212,-0.010741069,0.267301289,-0.040183379,0.967946929,NA
ENSG00000243323.1,4.203470886,0.12816737,0.195877984,0.654322491,0.512904059,NA
ENSG00000243333.2,1.617380247,-0.042738446,0.139798843,-0.305713877,0.759822506,NA
ENSG00000243338.2,0.617557892,-0.08576745,0.118606217,-0.723127772,0.469601389,NA
ENSG00000243339.2,0.926336838,-0.09018379,0.121236732,-0.743865236,0.456958009,NA
ENSG00000243349.2,0.691043409,0.044262682,0.119312979,0.370979603,0.710652724,NA
ENSG00000243350.1,12.6708605,0.090917805,0.306369987,0.296758198,0.766651122,NA
ENSG00000243353.1,3.053372953,0.041695506,0.182933503,0.227927118,0.8197029,NA
ENSG00000243365.2,3.285361839,-0.013847728,0.18659819,-0.074211483,0.940842109,NA
ENSG00000243366.2,0.999822355,0.003311008,0.121699496,0.027206421,0.978295095,NA
ENSG00000243370.2,11.07814051,0.023452387,0.291489848,0.080456961,0.935873826,NA
ENSG00000243373.2,4.852050493,0.127859453,0.216644822,0.590180053,0.555069944,NA
ENSG00000243382.2,8.044437434,-0.200140558,0.268074227,-0.746586347,0.455313292,NA
ENSG00000243383.2,1.404970991,0.04717922,0.123117968,0.383203368,0.701568981,NA
ENSG00000243385.2,3.821206423,0.077924693,0.178759656,0.435918788,0.662895653,NA
ENSG00000243389.1,3.718227647,0.091976213,0.193645866,0.474971219,0.634807487,NA
ENSG00000243396.1,3.041930867,0.041784592,0.18358808,0.227599701,0.819957453,NA
ENSG00000243410.1,6.299485286,0.187814382,0.23118829,0.812387088,0.416569553,NA
ENSG00000243414.4,2.011086796,0.0056628,0.153094405,0.036988942,0.970493823,NA
ENSG00000243417.1,5.905868984,-0.075246541,0.238278227,-0.31579277,0.752159806,NA
ENSG00000243420.2,2.39335126,0.053045699,0.165477442,0.320561512,0.748542709,NA
ENSG00000243422.1,6.882807167,-0.072560352,0.253652021,-0.28606258,0.774830191,NA
ENSG00000243423.1,2.246380225,-0.07074604,0.147432673,-0.479853199,0.631331781,NA
ENSG00000243424.2,10.73173076,0.069314105,0.296743847,0.233582283,0.815309283,NA
ENSG00000243426.2,11.0487375,-0.117791576,0.287059117,-0.410339088,0.681557222,NA
ENSG00000243429.1,5.925448614,-0.046578305,0.23982812,-0.194215363,0.846007254,NA
ENSG00000243437.2,1.011264441,0.00374364,0.12175153,0.030748197,0.975470354,NA
ENSG00000243444.3,2.710267749,0.063641385,0.1740857,0.365575033,0.714682208,NA
ENSG00000243446.2,4.477923573,0.12147151,0.213797739,0.568160872,0.569925737,NA
ENSG00000243449.2,2.447257148,0.079783482,0.157819966,0.505534783,0.613183275,NA
ENSG00000243453.1,3.149742643,0.099939087,0.175088615,0.570791463,0.56814101,NA
ENSG00000243455.3,4.288488737,-0.041210778,0.209802007,-0.196426996,0.844275968,NA
ENSG00000243480.3,11.17273411,0.194448679,0.299236852,0.649815281,0.515811547,NA
ENSG00000243488.2,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000243491.1,3.914361817,-0.054261501,0.202930803,-0.267389178,0.789169531,NA
ENSG00000243499.1,2.319865742,-0.016167148,0.162608784,-0.099423586,0.920801957,NA
ENSG00000243521.2,5.088872379,0.134642973,0.220440208,0.610791352,0.541337719,NA
ENSG00000243532.2,18.56859194,0.001106231,0.349011554,0.003169612,0.99747102,NA
ENSG00000243537.1,6.783042686,0.129134732,0.251949896,0.512541319,0.60827221,NA
ENSG00000243538.1,18.63724446,0.002712582,0.350051253,0.007749099,0.993817175,NA
ENSG00000243544.2,3.656184216,0.02859694,0.193588509,0.147720233,0.882563563,NA
ENSG00000243566.2,0.988380269,0.002871052,0.121646551,0.023601593,0.981170402,NA
ENSG00000243583.1,0.702485495,0.044339419,0.119414814,0.371305847,0.710409743,NA
ENSG00000243592.1,11.06678867,-0.179825655,0.298958339,-0.601507404,0.547502082,NA
ENSG00000243609.1,9.302256894,0.143335079,0.261174998,0.548808579,0.583136822,NA
ENSG00000243637.1,9.070448504,-0.166896785,0.247480576,-0.674383372,0.500067612,NA
ENSG00000243648.1,13.86859311,-0.110669845,0.308316164,-0.358949216,0.719633081,NA
ENSG00000243649.4,3.500985391,0.109603482,0.182592803,0.600261787,0.548331782,NA
ENSG00000243650.2,5.543093903,0.150399677,0.229370449,0.655706422,0.512013036,NA
ENSG00000243659.1,3.489543304,0.113212115,0.185282681,0.611023733,0.541183869,NA
ENSG00000243664.1,0.702485495,0.044339419,0.119414814,0.371305847,0.710409743,NA
ENSG00000243672.1,1.382086818,0.047395748,0.123386214,0.384125153,0.70088569,NA
ENSG00000243674.1,0.617557892,-0.08576745,0.118606217,-0.723127772,0.469601389,NA
ENSG00000243675.1,4.69033283,0.032574916,0.219048626,0.14871089,0.881781767,NA
ENSG00000243679.1,8.230477479,0.205368188,0.27023929,0.759949405,0.447284828,NA
ENSG00000243696.4,5.971126711,0.139609454,0.203440814,0.686241129,0.492561066,NA
ENSG00000243697.1,6.480963075,-0.141431984,0.247087004,-0.572397503,0.567052707,NA
ENSG00000243700.2,0.957358553,-0.041712532,0.121501866,-0.343307751,0.73136695,NA
ENSG00000243702.2,1.926159193,-0.064197291,0.150679873,-0.426050873,0.670070777,NA
ENSG00000243704.2,1.382086818,0.047395748,0.123386214,0.384125153,0.70088569,NA
ENSG00000243705.1,1.277579586,-0.053842952,0.122836766,-0.438329286,0.661147599,NA
ENSG00000243708.4,8.846597162,-0.109662234,0.243804989,-0.449794872,0.652858356,NA
ENSG00000243714.2,7.225822124,0.130342823,0.248258521,0.525028596,0.599563312,NA
ENSG00000243715.1,8.66664783,0.275586518,0.270115953,1.020252655,0.307608651,NA
ENSG00000243720.1,5.624807211,0.002153662,0.233241028,0.009233633,0.992632731,NA
ENSG00000243723.2,0.702485495,0.044339419,0.119414814,0.371305847,0.710409743,NA
ENSG00000243730.2,5.693459728,0.004047451,0.231541973,0.017480422,0.986053352,NA
ENSG00000243744.2,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000243753.1,3.24620258,-0.077256837,0.186705964,-0.4137888,0.679028787,NA
ENSG00000243762.1,9.709114483,-0.127311751,0.270616068,-0.47045156,0.638032434,NA
ENSG00000243770.2,3.512427477,0.088918979,0.1659649,0.535769787,0.592117666,NA
ENSG00000243771.1,2.404793346,0.052181992,0.163983079,0.318215709,0.750321317,NA
ENSG00000243780.1,7.44306438,0.118164621,0.260966056,0.4527969,0.650694996,NA
ENSG00000243794.1,4.242720392,-0.041260587,0.205755507,-0.200532116,0.841064443,NA
ENSG00000243806.1,3.670930845,-0.001193565,0.197217996,-0.006052006,0.995171227,NA
ENSG00000243818.4,0.679601323,0.044184277,0.119208833,0.370646002,0.710901214,NA
ENSG00000243819.3,12.38683206,-0.188171387,0.309104764,-0.608762493,0.542681878,NA
ENSG00000243832.1,14.83375133,0.241757363,0.316261539,0.764422267,0.444615643,NA
ENSG00000243836.1,6.824158527,-0.357627392,0.237395169,-1.506464489,0.131947977,NA
ENSG00000243838.1,6.180321672,-0.094586054,0.242537436,-0.38998538,0.696547358,NA
ENSG00000243844.1,4.11863353,-0.16852593,0.205970217,-0.818205333,0.41323995,NA
ENSG00000243845.2,7.287865555,0.200522946,0.253354148,0.791472915,0.428668075,NA
ENSG00000243847.2,1.030844071,0.046115744,0.121745823,0.37878707,0.70484599,NA
ENSG00000243854.2,4.543271547,0.142799003,0.205463891,0.69500778,0.487050426,NA
ENSG00000243855.1,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000243856.2,0.926336838,-0.09018379,0.121236732,-0.743865236,0.456958009,NA
ENSG00000243870.2,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000243871.2,0.926336838,-0.09018379,0.121236732,-0.743865236,0.456958009,NA
ENSG00000243872.2,2.605760516,-0.03794008,0.170765143,-0.22217696,0.824176129,NA
ENSG00000243877.1,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000243883.2,1.011264441,0.00374364,0.12175153,0.030748197,0.975470354,NA
ENSG00000243886.1,14.33266113,-0.384790831,0.318601194,-1.207750749,0.227143151,NA
ENSG00000243896.3,16.17863547,-0.233247524,0.329891589,-0.707042954,0.479539785,NA
ENSG00000243899.3,4.038448679,0.072949706,0.203569519,0.358352795,0.720079313,NA
ENSG00000243900.2,1.968622995,-0.029176619,0.152097027,-0.191828991,0.847876161,NA
ENSG00000243910.3,0.617557892,-0.08576745,0.118606217,-0.723127772,0.469601389,NA
ENSG00000243914.1,3.42419533,0.088158805,0.19261584,0.457692393,0.647173454,NA
ENSG00000243915.1,14.75381411,0.287440989,0.324272075,0.886419185,0.375391685,NA
ENSG00000243916.1,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000243925.1,1.70230785,0.0286338,0.142479629,0.200967675,0.84072385,NA
ENSG00000243944.1,4.080912481,0.108157739,0.205492683,0.526333774,0.598656321,NA
ENSG00000243951.1,3.447079503,0.08691196,0.191158888,0.454658221,0.649355142,NA
ENSG00000243953.1,2.347582915,0.041315594,0.14783509,0.279470821,0.779883528,NA
ENSG00000243954.2,2.277401941,-0.050427408,0.1617671,-0.311728455,0.755246901,NA
ENSG00000243955.1,2.107456486,0.055927058,0.13354955,0.418773843,0.675381423,NA
ENSG00000243967.3,8.524509796,0.212228279,0.272598138,0.778538988,0.436251331,NA
ENSG00000243976.1,1.926159193,-0.064197291,0.150679873,-0.426050873,0.670070777,NA
ENSG00000243977.1,2.957003264,-0.025833283,0.181276461,-0.142507651,0.886679036,NA
ENSG00000243978.4,6.528169628,0.187150794,0.248167275,0.75413164,0.45077018,NA
ENSG00000243979.2,7.434926837,0.087326361,0.260602753,0.335093777,0.737554347,NA
ENSG00000243986.2,6.310927372,0.178497097,0.226263579,0.788890097,0.430176244,NA
ENSG00000244002.1,6.126415784,-0.117724847,0.235348581,-0.500214816,0.616923827,NA
ENSG00000244003.2,4.350532168,0.021459224,0.212494741,0.100987082,0.919560715,NA
ENSG00000244004.1,5.038271034,0.073506497,0.223091408,0.329490488,0.741784982,NA
ENSG00000244006.2,2.698825663,0.061617716,0.171650054,0.358972892,0.719615369,NA
ENSG00000244019.1,1.70230785,0.0286338,0.142479629,0.200967675,0.84072385,NA
ENSG00000244034.2,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000244036.2,0.617557892,-0.08576745,0.118606217,-0.723127772,0.469601389,NA
ENSG00000244039.1,18.21725894,0.187827819,0.34809384,0.53958961,0.589480084,NA
ENSG00000244040.1,1.710445394,0.057395472,0.135181851,0.424579717,0.671143082,NA
ENSG00000244044.2,2.053550598,0.040649396,0.153921674,0.264091439,0.79170946,NA
ENSG00000244048.1,2.702130206,0.029968706,0.174259034,0.171977921,0.863454887,NA
ENSG00000244053.1,9.338292106,-0.163455823,0.268725726,-0.608262653,0.543013287,NA
ENSG00000244055.1,16.32212147,0.277371227,0.337457253,0.821944778,0.411108326,NA
ENSG00000244061.1,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000244062.1,7.06410446,0.046262122,0.254823129,0.181546008,0.855939024,NA
ENSG00000244080.2,3.795017707,0.126169974,0.19450869,0.648659832,0.516558273,NA
ENSG00000244091.1,5.967912415,-0.016265245,0.240420112,-0.067653427,0.946061524,NA
ENSG00000244094.1,0.617557892,-0.08576745,0.118606217,-0.723127772,0.469601389,NA
ENSG00000244112.2,8.191408468,-0.086363745,0.270302305,-0.319507986,0.749341336,NA
ENSG00000244122.2,0.702485495,0.044339419,0.119414814,0.371305847,0.710409743,NA
ENSG00000244130.1,11.39658546,0.113359541,0.300166228,0.37765588,0.705686247,NA
ENSG00000244131.2,2.979887436,-0.02449689,0.179779817,-0.136260514,0.891615338,NA
ENSG00000244137.1,0.926336838,-0.09018379,0.121236732,-0.743865236,0.456958009,NA
ENSG00000244139.2,2.617202602,-0.038128376,0.172302897,-0.221286913,0.824869039,NA
ENSG00000244146.1,5.755503159,0.065470741,0.235652706,0.277827242,0.781144978,NA
ENSG00000244151.1,12.14009654,-0.122880772,0.308437847,-0.398397191,0.690337428,NA
ENSG00000244167.1,8.748361138,0.124004038,0.274109346,0.452388944,0.65098881,NA
ENSG00000244183.1,9.228771377,0.078165128,0.242469162,0.32237142,0.747171333,NA
ENSG00000244194.2,2.29698157,-0.016937042,0.162025022,-0.104533498,0.916745987,NA
ENSG00000244196.1,2.948865721,-0.047217304,0.163902045,-0.288082455,0.773283622,NA
ENSG00000244215.1,1.030844071,0.046115744,0.121745823,0.37878707,0.70484599,NA
ENSG00000244219.2,3.273919753,-0.011745029,0.170089339,-0.06905212,0.944948133,NA
ENSG00000244222.2,1.404970991,0.04717922,0.123117968,0.383203368,0.701568981,NA
ENSG00000244232.2,3.500985391,0.109603482,0.182592803,0.600261787,0.548331782,NA
ENSG00000244236.2,1.370644732,0.04710906,0.123027971,0.382913415,0.701783964,NA
ENSG00000244242.1,6.828811031,0.129543649,0.251795282,0.51448005,0.606916405,NA
ENSG00000244244.2,6.582075516,0.212948083,0.243610771,0.874132463,0.382046121,NA
ENSG00000244252.1,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000244257.4,1.926159193,-0.064197291,0.150679873,-0.426050873,0.670070777,NA
ENSG00000244259.1,5.546488694,-0.092274781,0.20892518,-0.441664242,0.658732189,NA
ENSG00000244264.2,5.956470329,-0.016609079,0.240295224,-0.069119472,0.944894522,NA
ENSG00000244268.1,1.895137478,-0.084366607,0.137958043,-0.61153815,0.54084337,NA
ENSG00000244274.3,13.7460347,-0.150555048,0.321149996,-0.468799783,0.639212755,NA
ENSG00000244283.1,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000244301.1,2.718405292,0.070770381,0.149247366,0.474181772,0.635370291,NA
ENSG00000244307.2,1.339623017,0.015671114,0.128716872,0.121748714,0.903098032,NA
ENSG00000244310.1,5.199988698,0.16997391,0.221592567,0.767056009,0.443048215,NA
ENSG00000244314.2,1.308601301,-0.020492761,0.127466703,-0.16076952,0.872274932,NA
ENSG00000244326.2,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000244327.1,9.870741898,0.157830038,0.287295873,0.549364097,0.582755608,NA
ENSG00000244328.2,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000244335.2,3.679068388,0.030687502,0.198362407,0.154704222,0.877054501,NA
ENSG00000244356.2,0.999822355,0.003311008,0.121699496,0.027206421,0.978295095,NA
ENSG00000244357.2,14.54810418,0.082515665,0.311385632,0.264995094,0.791013241,NA
ENSG00000244372.2,1.339623017,0.015671114,0.128716872,0.121748714,0.903098032,NA
ENSG00000244376.2,2.96844535,-0.025449757,0.181518823,-0.140204504,0.888498414,NA
ENSG00000244378.1,9.950836502,0.140525393,0.273105693,0.514545822,0.606870433,NA
ENSG00000244380.1,12.05525919,-0.34126083,0.293220072,-1.16383857,0.244489438,NA
ENSG00000244384.2,12.23316169,-0.045605436,0.30980882,-0.147205092,0.882970142,NA
ENSG00000244389.2,9.607821545,-0.043057183,0.284513465,-0.151336187,0.879710525,NA
ENSG00000244390.2,16.32068326,-0.009060712,0.335733453,-0.026987813,0.978469454,NA
ENSG00000244395.2,16.36528414,-0.861675501,0.32078097,-2.68618023,0.007227409,NA
ENSG00000244399.2,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000244429.1,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000244441.1,1.030844071,0.046115744,0.121745823,0.37878707,0.70484599,NA
ENSG00000244459.2,1.030844071,0.046115744,0.121745823,0.37878707,0.70484599,NA
ENSG00000244470.2,1.404970991,0.04717922,0.123117968,0.383203368,0.701568981,NA
ENSG00000244480.1,7.430093837,0.021303228,0.227636699,0.093584329,0.925439359,NA
ENSG00000244486.3,2.965140807,0.005235633,0.163259756,0.032069342,0.974416752,NA
ENSG00000244501.2,11.01270229,0.206495391,0.290277107,0.711373323,0.476852926,NA
ENSG00000244503.1,3.316383555,0.017857762,0.186756707,0.095620457,0.923822017,NA
ENSG00000244510.1,1.617380247,-0.042738446,0.139798843,-0.305713877,0.759822506,NA
ENSG00000244513.2,6.501980913,0.203278105,0.238970882,0.850639637,0.394969564,NA
ENSG00000244514.2,7.234049915,-0.061466518,0.258451436,-0.237826183,0.81201591,NA
ENSG00000244527.1,15.46122285,0.143250075,0.33221015,0.431203187,0.666320637,NA
ENSG00000244534.2,2.308423656,-0.016789851,0.163438348,-0.102728959,0.918178089,NA
ENSG00000244544.1,0.660021694,-0.017395368,0.119171346,-0.145969387,0.883945555,NA
ENSG00000244558.1,1.690865764,0.028591156,0.142897508,0.200081557,0.841416797,NA
ENSG00000244559.1,1.030844071,0.046115744,0.121745823,0.37878707,0.70484599,NA
ENSG00000244568.2,1.351065103,0.016061362,0.129165345,0.124347299,0.901040298,NA
ENSG00000244571.1,1.011264441,0.00374364,0.12175153,0.030748197,0.975470354,NA
ENSG00000244588.1,9.429828795,-0.174899862,0.279654389,-0.62541433,0.53169916,NA
ENSG00000244612.2,1.99964471,0.005355418,0.153722716,0.034838171,0.972208783,NA
ENSG00000244618.2,5.686850642,0.062633328,0.233214947,0.26856481,0.788264595,NA
ENSG00000244641.2,4.327647996,0.020623766,0.211424263,0.097546828,0.922292148,NA
ENSG00000244657.1,0.648579607,-0.018275023,0.119062271,-0.153491305,0.878010847,NA
ENSG00000244666.2,2.39335126,0.053045699,0.165477442,0.320561512,0.748542709,NA
ENSG00000244668.1,2.925981548,-0.058843188,0.180473203,-0.326049447,0.744386944,NA
ENSG00000244671.2,7.673524809,-0.018762679,0.255879382,-0.073326263,0.941546493,NA
ENSG00000244674.1,1.937601279,-0.053111074,0.138166879,-0.384398013,0.700683473,NA
ENSG00000244676.1,2.991329522,-0.019909374,0.164230633,-0.121228139,0.903510337,NA
ENSG00000244692.2,4.007426964,0.040750182,0.203468161,0.200277929,0.841263223,NA
ENSG00000244701.1,14.96827019,-0.42131717,0.310627232,-1.356343316,0.174989959,NA
ENSG00000244710.2,10.24826361,-0.074045777,0.28708901,-0.257919233,0.796469241,NA
ENSG00000244717.1,4.500807746,0.118022898,0.21095997,0.559456366,0.575850302,NA
ENSG00000244723.3,2.416235432,0.04305129,0.149502205,0.287964249,0.773374105,NA
ENSG00000244733.4,16.79127012,-0.133911546,0.337715466,-0.396521805,0.691720126,NA
ENSG00000244740.1,4.976227603,0.011136453,0.222953398,0.049949687,0.960162482,NA
ENSG00000244743.1,14.27679866,0.056824553,0.316575254,0.179497771,0.857546867,NA
ENSG00000244748.2,8.607908942,0.173317162,0.268007547,0.646687617,0.517834139,NA
ENSG00000244752.2,2.412930889,0.081485619,0.159372552,0.511290172,0.609147886,NA
ENSG00000244753.2,1.988202624,0.004909147,0.152427506,0.03220644,0.974307421,NA
ENSG00000244791.2,1.667981592,0.022483209,0.128234093,0.17532942,0.860820796,NA
ENSG00000244921.2,5.214735327,0.131613041,0.217734015,0.604467066,0.545533159,NA
ENSG00000244932.2,9.58163283,-0.017339756,0.284141453,-0.061025085,0.951339231,NA
ENSG00000244945.1,8.607908942,0.173317162,0.268007547,0.646687617,0.517834139,NA
ENSG00000244952.2,4.353836711,-0.00725217,0.189477487,-0.038274573,0.969468764,NA
ENSG00000245017.2,10.99474136,0.049104236,0.297787085,0.164897132,0.86902495,NA
ENSG00000245059.2,2.775615723,0.093035149,0.169436828,0.549084574,0.582947411,NA
ENSG00000245060.2,2.161452622,-0.121663702,0.139552863,-0.871810864,0.383311567,NA
ENSG00000245080.4,6.94476035,0.222316506,0.247948017,0.896625468,0.369918804,NA
ENSG00000245112.2,4.620151856,-0.047845308,0.194587499,-0.245880687,0.805774595,NA
ENSG00000245156.1,4.077607938,0.101454653,0.176310618,0.575431328,0.564999622,NA
ENSG00000245261.1,5.454861756,0.120446795,0.232166029,0.518795948,0.603903044,NA
ENSG00000245281.2,6.627934109,-0.024158143,0.249892002,-0.096674335,0.922985022,NA
ENSG00000245322.2,2.435815061,0.081464976,0.159354638,0.511218104,0.609198343,NA
ENSG00000245385.2,0.679601323,0.044184277,0.119208833,0.370646002,0.710901214,NA
ENSG00000245466.1,0.691043409,0.044262682,0.119312979,0.370979603,0.710652724,NA
ENSG00000245468.3,0.679601323,0.044184277,0.119208833,0.370646002,0.710901214,NA
ENSG00000245552.2,7.833466386,0.19140322,0.264351399,0.724048446,0.469035993,NA
ENSG00000245573.3,1.574916445,-0.066493643,0.127021512,-0.523483316,0.600637958,NA
ENSG00000245662.2,2.756036094,0.063283025,0.172963727,0.365874546,0.714458691,NA
ENSG00000245750.3,2.390046717,0.078172194,0.156328444,0.500050998,0.617039168,NA
ENSG00000245848.2,12.41785377,-0.163612423,0.310101307,-0.527609587,0.597770338,NA
ENSG00000245954.2,3.458611837,-0.139661097,0.177632605,-0.786235707,0.431729411,NA
ENSG00000245970.2,7.833466386,0.19140322,0.264351399,0.724048446,0.469035993,NA
ENSG00000246016.2,5.673970347,-0.258380152,0.232870624,-1.109543779,0.267195669,NA
ENSG00000246130.1,2.234938139,-0.085047472,0.160459629,-0.530024111,0.596095214,NA
ENSG00000246145.1,14.20499898,0.104042749,0.316957761,0.328254303,0.742719392,NA
ENSG00000246225.2,3.061510496,0.075921935,0.183755015,0.413169323,0.679482562,NA
ENSG00000246228.2,2.390046717,0.078172194,0.156328444,0.500050998,0.617039168,NA
ENSG00000246323.2,6.848390661,0.163453073,0.252797543,0.646576985,0.517905758,NA
ENSG00000246334.2,4.087521567,0.034329071,0.184264311,0.186303419,0.852206827,NA
ENSG00000246339.4,2.107456486,0.055927058,0.13354955,0.418773843,0.675381423,NA
ENSG00000246363.2,2.265959855,-0.050847657,0.161476698,-0.314891609,0.752843953,NA
